Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
2014-2015,19,64667,0124099,Los Angeles,Lancaster Elementary,Discovery,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,1026.0,781.0,0.761208576998051,862.0,0.840155945419103,1007.0,764.0,0.758689175769613,844.0,0.838133068520358,1
2014-2015,19,64667,0125559,Los Angeles,Lancaster Elementary,iLEAD Lancaster Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,1376,Directly funded,1,K,6,505.0,74.0,0.146534653465347,75.0,0.148514851485149,493.0,73.0,0.148073022312373,74.0,0.150101419878296,1
2014-2015,19,64667,1996420,Los Angeles,Lancaster Elementary,Amargosa Creek Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,948.0,578.0,0.609704641350211,675.0,0.712025316455696,948.0,578.0,0.609704641350211,675.0,0.712025316455696,1
2014-2015,19,64667,6014674,Los Angeles,Lancaster Elementary,Desert View Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,835.0,638.0,0.764071856287425,689.0,0.825149700598803,823.0,632.0,0.767922235722965,682.0,0.828675577156744,1
2014-2015,19,64667,6014682,Los Angeles,Lancaster Elementary,El Dorado Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,769.0,655.0,0.851755526657997,692.0,0.899869960988297,749.0,638.0,0.851802403204272,675.0,0.901201602136182,1
2014-2015,19,64667,6014690,Los Angeles,Lancaster Elementary,Joshua Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,702.0,573.0,0.816239316239316,621.0,0.884615384615385,684.0,560.0,0.818713450292398,604.0,0.883040935672515,1
2014-2015,19,64667,6014708,Los Angeles,Lancaster Elementary,Linda Verde Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,697.0,602.0,0.863701578192253,621.0,0.890961262553802,674.0,583.0,0.864985163204748,600.0,0.890207715133531,1
2014-2015,19,64667,6014716,Los Angeles,Lancaster Elementary,Mariposa Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,771.0,664.0,0.861219195849546,689.0,0.893644617380026,759.0,654.0,0.861660079051383,678.0,0.893280632411067,1
2014-2015,19,64667,6014724,Los Angeles,Lancaster Elementary,Monte Vista Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,893.0,672.0,0.752519596864502,736.0,0.824188129899216,868.0,656.0,0.755760368663594,719.0,0.828341013824885,1
2014-2015,19,64667,6014740,Los Angeles,Lancaster Elementary,Piute Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,856.0,745.0,0.870327102803738,771.0,0.900700934579439,856.0,745.0,0.870327102803738,771.0,0.900700934579439,1
2014-2015,19,64667,6014757,Los Angeles,Lancaster Elementary,Sierra Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,693.0,585.0,0.844155844155844,610.0,0.88023088023088,677.0,572.0,0.844903988183161,595.0,0.878877400295421,1
2014-2015,19,64667,6014765,Los Angeles,Lancaster Elementary,Sunnydale Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,568.0,446.0,0.785211267605634,488.0,0.859154929577465,557.0,438.0,0.786355475763016,479.0,0.859964093357271,1
2014-2015,19,64667,6108393,Los Angeles,Lancaster Elementary,Nancy Cory Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,651.0,431.0,0.662058371735791,488.0,0.749615975422427,636.0,420.0,0.660377358490566,475.0,0.74685534591195,1
2014-2015,19,64667,6108401,Los Angeles,Lancaster Elementary,Lincoln Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,883.0,689.0,0.780294450736127,759.0,0.859569648924122,863.0,674.0,0.780996523754345,741.0,0.858632676709154,1
2014-2015,19,64667,6108419,Los Angeles,Lancaster Elementary,Jack Northrop Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,661.0,484.0,0.732223903177005,533.0,0.806354009077156,642.0,468.0,0.728971962616822,516.0,0.803738317757009,1
2014-2015,19,64667,6108526,Los Angeles,Lancaster Elementary,Lancaster Alternative and Virtual Academies,Elementary School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,4,8,109.0,74.0,0.678899082568807,75.0,0.688073394495413,109.0,74.0,0.678899082568807,75.0,0.688073394495413,1
2014-2015,19,64667,6109276,Los Angeles,Lancaster Elementary,West Wind Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,898.0,415.0,0.462138084632517,495.0,0.551224944320713,872.0,402.0,0.461009174311927,480.0,0.55045871559633,1
2014-2015,19,64667,6113294,Los Angeles,Lancaster Elementary,New Vista Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,869.0,647.0,0.744533947065593,717.0,0.825086306098964,869.0,647.0,0.744533947065593,717.0,0.825086306098964,1
2014-2015,19,64667,6117022,Los Angeles,Lancaster Elementary,Crossroads Community Day,Elementary School District,District Community Day Schools,Community Day School,,0,,,0,K,8,9.0,8.0,0.888888888888889,8.0,0.888888888888889,9.0,8.0,0.888888888888889,8.0,0.888888888888889,1
2014-2015,19,64683,0101154,Los Angeles,Las Virgenes Unified,Alice C. Stelle Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,746.0,32.0,0.0428954423592493,46.0,0.0616621983914209,746.0,32.0,0.0428954423592493,46.0,0.0616621983914209,1
2014-2015,19,64683,0116129,Los Angeles,Las Virgenes Unified,Mariposa School of Global Education,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,8,362.0,16.0,0.0441988950276243,16.0,0.0441988950276243,347.0,16.0,0.0461095100864553,16.0,0.0461095100864553,1
2014-2015,19,64683,1930080,Los Angeles,Las Virgenes Unified,Agoura High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,2168.0,130.0,0.0599630996309963,168.0,0.0774907749077491,2106.0,124.0,0.0588793922127255,160.0,0.0759734093067426,1
2014-2015,19,64683,1931260,Los Angeles,Las Virgenes Unified,Indian Hills Continuation High,Unified School District,Continuation High Schools,Continuation School,,0,,,0,9,12,23.0,4.0,0.173913043478261,6.0,0.260869565217391,21.0,4.0,0.19047619047619,6.0,0.285714285714286,1
2014-2015,19,64683,1931781,Los Angeles,Las Virgenes Unified,Calabasas High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1824.0,103.0,0.056469298245614,129.0,0.0707236842105263,1775.0,99.0,0.055774647887324,124.0,0.0698591549295775,1
2014-2015,19,64683,6014781,Los Angeles,Las Virgenes Unified,Arthur E. Wright Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,859.0,82.0,0.0954598370197905,105.0,0.122235157159488,859.0,82.0,0.0954598370197905,105.0,0.122235157159488,1
2014-2015,19,64683,6014799,Los Angeles,Las Virgenes Unified,Chaparral Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,608.0,42.0,0.0690789473684211,58.0,0.0953947368421053,599.0,42.0,0.0701168614357262,57.0,0.0951585976627713,1
2014-2015,19,64683,6014807,Los Angeles,Las Virgenes Unified,Round Meadow Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,588.0,26.0,0.0442176870748299,30.0,0.0510204081632653,577.0,26.0,0.0450606585788562,30.0,0.0519930675909879,1
2014-2015,19,64683,6014815,Los Angeles,Las Virgenes Unified,White Oak Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,434.0,13.0,0.0299539170506912,16.0,0.0368663594470046,426.0,13.0,0.0305164319248826,16.0,0.0375586854460094,1
2014-2015,19,64683,6014823,Los Angeles,Las Virgenes Unified,Yerba Buena Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,414.0,14.0,0.0338164251207729,20.0,0.0483091787439614,409.0,14.0,0.0342298288508557,20.0,0.0488997555012225,1
2014-2015,19,64683,6066765,Los Angeles,Las Virgenes Unified,Lindero Canyon Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,1016.0,68.0,0.0669291338582677,79.0,0.077755905511811,1016.0,68.0,0.0669291338582677,79.0,0.077755905511811,1
2014-2015,19,64683,6085658,Los Angeles,Las Virgenes Unified,Lupin Hill Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,620.0,61.0,0.0983870967741936,74.0,0.119354838709677,602.0,57.0,0.0946843853820598,69.0,0.114617940199336,1
2014-2015,19,64683,6093025,Los Angeles,Las Virgenes Unified,Sumac Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,397.0,86.0,0.216624685138539,104.0,0.261964735516373,388.0,85.0,0.219072164948454,103.0,0.265463917525773,1
2014-2015,19,64683,6099030,Los Angeles,Las Virgenes Unified,Willow Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,578.0,11.0,0.0190311418685121,18.0,0.0311418685121107,552.0,10.0,0.0181159420289855,17.0,0.0307971014492754,1
2014-2015,19,64683,6110563,Los Angeles,Las Virgenes Unified,Bay Laurel Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,622.0,16.0,0.0257234726688103,18.0,0.0289389067524116,607.0,16.0,0.0263591433278418,18.0,0.0296540362438221,1
2014-2015,19,64691,0000001,Los Angeles,Lawndale Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,,,,,,,,,,5.0,,,,,5.0,,,,,1
2014-2015,19,64691,0112144,Los Angeles,Lawndale Elementary,Jane Addams Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,902.0,564.0,0.625277161862528,706.0,0.782705099778271,902.0,564.0,0.625277161862528,706.0,0.782705099778271,1
2014-2015,19,64691,1996438,Los Angeles,Lawndale Elementary,Environmental Charter High,Elementary School District,High Schools (Public),Traditional,,1,0353,Directly funded,1,9,12,524.0,328.0,0.625954198473282,408.0,0.778625954198473,510.0,320.0,0.627450980392157,400.0,0.784313725490196,1
2014-2015,19,64691,6014831,Los Angeles,Lawndale Elementary,William Anderson Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,817.0,626.0,0.766217870257038,719.0,0.880048959608323,805.0,618.0,0.767701863354037,709.0,0.880745341614907,1
2014-2015,19,64691,6014856,Los Angeles,Lawndale Elementary,Billy Mitchell Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,586.0,432.0,0.737201365187713,504.0,0.860068259385666,573.0,422.0,0.736474694589878,493.0,0.860383944153578,1
2014-2015,19,64691,6014898,Los Angeles,Lawndale Elementary,Lucille J. Smith Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,495.0,286.0,0.577777777777778,375.0,0.757575757575758,495.0,286.0,0.577777777777778,375.0,0.757575757575758,1
2014-2015,19,64691,6014906,Los Angeles,Lawndale Elementary,Mark Twain Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,554.0,239.0,0.431407942238267,327.0,0.590252707581227,554.0,239.0,0.431407942238267,327.0,0.590252707581227,1
2014-2015,19,64691,6014914,Los Angeles,Lawndale Elementary,F. D. Roosevelt Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,697.0,567.0,0.813486370157819,648.0,0.929698708751793,684.0,556.0,0.812865497076023,635.0,0.928362573099415,1
2014-2015,19,64691,6014922,Los Angeles,Lawndale Elementary,Will Rogers Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,962.0,659.0,0.685031185031185,790.0,0.821205821205821,962.0,659.0,0.685031185031185,790.0,0.821205821205821,1
2014-2015,19,64691,6014930,Los Angeles,Lawndale Elementary,William Green Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,758.0,522.0,0.688654353562005,633.0,0.83509234828496,750.0,515.0,0.686666666666667,626.0,0.834666666666667,1
2014-2015,19,64709,0000001,Los Angeles,Lennox,"Nonpublic, Nonsectarian Schools",Elementary School District,,,,,,,,,,7.0,,,,,7.0,,,,,1
2014-2015,19,64709,0100602,Los Angeles,Lennox,"Lennox Mathematics, Science and Technology Academy",Elementary School District,High Schools (Public),Traditional,Multiple Provision Types,1,0509,Directly funded,1,9,12,558.0,411.0,0.736559139784946,498.0,0.89247311827957,550.0,404.0,0.734545454545455,490.0,0.890909090909091,1
2014-2015,19,64709,0100610,Los Angeles,Lennox,Dolores Huerta Elementary,Elementary School District,Elementary Schools (Public),Traditional,Multiple Provision Types,0,,,0,K,5,570.0,512.0,0.898245614035088,541.0,0.949122807017544,570.0,512.0,0.898245614035088,541.0,0.949122807017544,1
2014-2015,19,64709,0107508,Los Angeles,Lennox,Century Community Charter,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,1,0672,Directly funded,1,6,8,452.0,336.0,0.743362831858407,383.0,0.847345132743363,450.0,334.0,0.742222222222222,381.0,0.846666666666667,1
2014-2015,19,64709,0112250,Los Angeles,Lennox,Century Academy for Excellence,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,1,0809,Directly funded,1,6,8,290.0,238.0,0.820689655172414,256.0,0.882758620689655,290.0,238.0,0.820689655172414,256.0,0.882758620689655,1
2014-2015,19,64709,1996313,Los Angeles,Lennox,Animo Leadership High,Elementary School District,High Schools (Public),Traditional,,1,0281,Directly funded,1,9,12,625.0,476.0,0.7616,576.0,0.9216,611.0,466.0,0.762684124386252,564.0,0.923076923076923,1
2014-2015,19,64709,6014948,Los Angeles,Lennox,Buford Elementary,Elementary School District,Elementary Schools (Public),Traditional,Multiple Provision Types,0,,,0,K,5,728.0,643.0,0.883241758241758,673.0,0.924450549450549,714.0,632.0,0.88515406162465,660.0,0.92436974789916,1
2014-2015,19,64709,6014955,Los Angeles,Lennox,Felton Elementary,Elementary School District,Elementary Schools (Public),Traditional,Multiple Provision Types,0,,,0,K,5,580.0,502.0,0.86551724137931,521.0,0.898275862068966,580.0,502.0,0.86551724137931,521.0,0.898275862068966,1
2014-2015,19,64709,6014963,Los Angeles,Lennox,Jefferson Elementary,Elementary School District,Elementary Schools (Public),Traditional,Multiple Provision Types,0,,,0,K,5,803.0,687.0,0.855541718555417,708.0,0.881693648816936,802.0,686.0,0.855361596009975,707.0,0.881546134663342,1
2014-2015,19,64709,6014971,Los Angeles,Lennox,Moffett Elementary,Elementary School District,Elementary Schools (Public),Traditional,Multiple Provision Types,0,,,0,K,5,846.0,739.0,0.873522458628842,760.0,0.898345153664303,812.0,714.0,0.879310344827586,733.0,0.902709359605911,1
2014-2015,19,64709,6106736,Los Angeles,Lennox,Lennox Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Multiple Provision Types,0,,,0,6,8,1563.0,1363.0,0.872040946896993,1403.0,0.897632757517594,1563.0,1363.0,0.872040946896993,1403.0,0.897632757517594,1
2014-2015,19,64717,0000001,Los Angeles,Little Lake City Elementary,"Nonpublic, Nonsectarian Schools",Elementary School District,,,,,,,,,,4.0,1.0,0.25,1.0,0.25,4.0,1.0,0.25,1.0,0.25,1
2014-2015,19,64717,6014997,Los Angeles,Little Lake City Elementary,Cresson Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,301.0,173.0,0.574750830564784,239.0,0.794019933554817,284.0,163.0,0.573943661971831,224.0,0.788732394366197,1
2014-2015,19,64717,6015036,Los Angeles,Little Lake City Elementary,Jersey Avenue Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,507.0,215.0,0.424063116370809,335.0,0.660749506903353,491.0,207.0,0.421588594704684,323.0,0.657841140529532,1
2014-2015,19,64717,6015044,Los Angeles,Little Lake City Elementary,Lake Center Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,912.0,425.0,0.466008771929825,628.0,0.68859649122807,912.0,425.0,0.466008771929825,628.0,0.68859649122807,1
2014-2015,19,64717,6015051,Los Angeles,Little Lake City Elementary,Lakeland Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,278.0,147.0,0.528776978417266,211.0,0.758992805755396,278.0,147.0,0.528776978417266,211.0,0.758992805755396,1
2014-2015,19,64717,6015069,Los Angeles,Little Lake City Elementary,Lakeside Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,655.0,312.0,0.476335877862595,451.0,0.688549618320611,655.0,312.0,0.476335877862595,451.0,0.688549618320611,1
2014-2015,19,64717,6015077,Los Angeles,Little Lake City Elementary,Lakeview Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,563.0,232.0,0.412078152753108,340.0,0.603907637655417,563.0,232.0,0.412078152753108,340.0,0.603907637655417,1
2014-2015,19,64717,6015085,Los Angeles,Little Lake City Elementary,Paddison Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,414.0,224.0,0.541062801932367,297.0,0.717391304347826,414.0,224.0,0.541062801932367,297.0,0.717391304347826,1
2014-2015,19,64717,6015093,Los Angeles,Little Lake City Elementary,Studebaker Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,497.0,247.0,0.496981891348089,341.0,0.686116700201207,497.0,247.0,0.496981891348089,341.0,0.686116700201207,1
2014-2015,19,64717,6015101,Los Angeles,Little Lake City Elementary,William W. Orr Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,381.0,196.0,0.514435695538058,270.0,0.708661417322835,368.0,190.0,0.516304347826087,261.0,0.709239130434783,1
2014-2015,19,64725,0000000,Los Angeles,Long Beach Unified,District Office,Unified School District,,,,,,,,K,Adult,41.0,9.0,0.219512195121951,12.0,0.292682926829268,37.0,8.0,0.216216216216216,11.0,0.297297297297297,1
2014-2015,19,64725,0000001,Los Angeles,Long Beach Unified,"Nonpublic, Nonsectarian Schools",Unified School District,,,,,,,,,,176.0,70.0,0.397727272727273,71.0,0.403409090909091,136.0,66.0,0.485294117647059,66.0,0.485294117647059,1
